domain,registration_date,last_updated,expiration_date,registrar_name,registrar_email,registrar_url
genus.ai,,,,,,
swdpc.com,2023-04-01T19:09:52Z,2024-04-01T02:22:58Z,2025-04-01T19:09:52Z,Rebel Ltd,abuse@rebel.com,https://rebel.com
polkaknits.com,2014-09-09T13:17:53Z,2025-02-08T16:30:28Z,2025-09-09T13:17:53Z,Key-Systems GmbH,abuse@key-systems.net,https://key-systems.net
nqsport.no,,,,,,
circle.org.uk,,,,,,
tgroupcanada.com,2007-07-23T12:19:26Z,2025-02-25T20:25:58Z,2029-07-23T12:19:26Z,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
traderboys.com,1999-09-08T06:03:18Z,2023-09-08T00:07:38Z,2025-09-08T06:03:18Z,"Cloudflare, Inc.",registrar-abuse@cloudflare.com,https://cloudflare.com
prospectmedical.com,1998-04-03T05:00:00Z,2024-12-02T16:11:50Z,2028-04-02T04:00:00Z,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
ca.sunstar.com,,,,,,
greatheartsliveoak.org,,,,,,
celebrityhomeloans.com,2017-12-06T06:24:09Z,2022-10-07T07:41:11Z,2027-12-06T06:24:09Z,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
anpalcreativearts.org,,,,,,
orangetx.org,,,,,,
delraymedicalctr.com,2000-03-01T19:33:53Z,2025-02-24T11:47:31Z,2026-03-01T19:33:53Z,"Network Solutions, LLC",domain.operations@web.com,https://web.com
vdinfomedia.com,2024-07-16T13:34:35Z,2024-08-01T06:00:04Z,2025-07-16T13:34:35Z,"HOSTINGER operations, UAB",abuse-tracker@hostinger.com,https://hostinger.com
greatriverhealth.org,,,,,,
clinicaregroup.com,2005-10-18T18:50:13Z,2024-08-19T06:32:39Z,2025-10-18T18:50:13Z,"Network Solutions, LLC",domain.operations@web.com,https://web.com
tomprimal.com,2012-08-21T05:12:20Z,2022-09-12T04:19:55Z,2026-08-21T05:12:20Z,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
ruckspineandsports.com,2005-11-02T23:11:55Z,2024-10-04T04:58:47Z,2025-11-02T22:11:55Z,Tucows Domains Inc.,domainabuse@tucows.com,https://tucows.com
tafu.edu.ge,,,,,,
arlumianhealth.com,2021-03-02T14:47:39Z,2025-02-15T18:36:20Z,2026-03-02T14:47:39Z,Squarespace Domains II LLC,abuse-complaints@squarespace.com,https://squarespace.com
unex.es,,,,,,
lululemon.com,1999-03-25T05:00:00Z,2024-02-22T09:31:46Z,2026-03-25T04:00:00Z,MarkMonitor Inc.,abusecomplaints@markmonitor.com,https://markmonitor.com
bridgeline.com,1997-09-21T04:00:00Z,2022-11-29T21:25:56Z,2025-09-20T04:00:00Z,"Amazon Registrar, Inc.",trustandsafety@support.aws.com,https://support.aws.com
bayoublueprint.com,2024-02-26T10:36:41Z,2025-02-11T14:21:44Z,2026-02-26T10:36:41Z,Squarespace Domains II LLC,abuse-complaints@squarespace.com,https://squarespace.com
stvincents.org,,,,,,
thescottbusinessgroup.com,2003-09-09T00:55:18Z,2024-08-11T06:22:02Z,2025-09-09T00:55:18Z,"eNom, LLC",domainabuse@tucows.com,https://tucows.com
brookdale.com,1996-04-24T04:00:00Z,2025-02-24T07:20:54Z,2027-04-25T04:00:00Z,"Network Solutions, LLC",domain.operations@web.com,https://web.com
mlp.de,,,,,,
hondaff.cn,,,,,,
aross.io,,,,,,
hardtnermedical.com,2001-10-25T16:29:03Z,2024-10-26T07:26:10Z,2025-10-25T16:29:03Z,TLDS L.L.C. d/b/a SRSPlus,domain.operations@web.com,https://web.com
stormvvs.no,,,,,,
joanngarza.com,2004-08-03T21:37:10Z,2022-09-02T18:48:56Z,2025-08-03T21:37:10Z,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
alu.edu.gva.es,,,,,,
pariswinery.com,2008-02-04T19:02:27Z,2025-02-07T00:52:27Z,2026-02-04T19:02:27Z,"Network Solutions, LLC",domain.operations@web.com,https://web.com
hofmann-waermetechnik.at,,,,,,
gm.co,,,,,,
md.northwestern.edu,,,,,,
textimax.com.pe,,,,,,
apls.org.au,,,,,,
rocketman.com,1995-09-13T04:00:00Z,2024-09-11T14:31:29Z,2025-09-10T15:44:29Z,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
tavil.net,,,,,,
sobamesa.com,2014-03-05T23:58:28Z,2024-03-06T12:03:41Z,2026-03-05T23:58:28Z,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
silverpush.co,,,,,,
simonalancapital.com,2024-04-03T15:10:08Z,2024-04-03T15:10:09Z,2025-04-03T15:10:08Z,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
greenlam.com,2005-06-01T06:38:43Z,2023-01-31T09:31:14Z,2028-06-01T06:38:43Z,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
mercer-health.com,2004-09-22T16:22:40Z,2022-10-12T18:34:44Z,2031-09-22T16:22:40Z,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
sierra-view.com,1998-07-28T04:00:00Z,2020-12-02T19:52:24Z,2028-07-27T04:00:00Z,"Network Solutions, LLC",domain.operations@web.com,https://web.com
plasterkraft.com,2013-03-30T15:29:48Z,2024-04-19T15:27:16Z,2026-04-21T11:59:59Z,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
alucon.th.com,,,,,,
downstate.edu,,,,,,
tylertexas.com,1996-05-14T04:00:00Z,2024-05-15T14:02:22Z,2025-05-15T04:00:00Z,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
beablehealth.com,2017-11-26T06:56:41Z,2024-11-04T06:08:20Z,2026-11-26T06:56:41Z,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
lyonssalt.com,2015-07-13T19:01:48Z,2022-01-18T18:05:25Z,2025-07-13T19:01:48Z,easyDNS Technologies Inc.,abuse@easydns.com,https://easydns.com
congruity360.com,2016-01-20T14:12:50Z,2025-01-21T14:18:22Z,2026-01-20T14:12:50Z,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
nexensor.com,2018-05-18T11:16:51Z,2025-02-26T02:28:55Z,2028-05-18T11:16:51Z,Whois Corp.,abuse@whois.co.kr,https://whois.co.kr
omglending.com,2006-03-09T17:10:17Z,2023-03-10T20:00:33Z,2026-03-09T16:10:17Z,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
osinstall.com,2006-05-03T16:16:18Z,2024-05-04T12:34:50Z,2025-05-03T16:16:18Z,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
bmhinc.com,1996-08-09T04:00:00Z,2025-01-02T14:02:05Z,2026-01-02T04:59:59Z,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
accessus.net,,,,,,
valleyretina.com,2001-07-17T22:45:18Z,2023-07-12T06:32:15Z,2032-07-17T22:45:14Z,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
mountainsidenow.com,2007-03-29T12:56:59Z,2023-03-30T14:16:02Z,2025-03-29T12:56:59Z,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
lobosappraisers.com,2013-12-10T00:45:30Z,2024-12-10T13:01:12Z,2025-12-10T00:45:30Z,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
americantruck.com,1997-03-14T05:00:00Z,2022-10-30T09:06:25Z,2025-03-15T04:00:00Z,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
nicholasnybro.dk,,,,,,
jrfitness.com.sg,,,,,,
proactivelatam.com,2016-04-26T17:54:16Z,2024-04-09T08:56:06Z,2025-04-26T17:54:16Z,"Domain.com, LLC",compliance@domain-inc.net,https://domain-inc.net
bayareahouston.com,2002-11-05T22:49:27Z,2021-11-10T20:37:19Z,2026-11-05T21:49:27Z,"Network Solutions, LLC",domain.operations@web.com,https://web.com
markusbohl.de,,,,,,
analograils.com,2007-03-18T00:07:10Z,2024-03-18T11:17:51Z,2025-03-18T00:07:10Z,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
iotl.com,1999-11-24T13:38:29Z,2024-11-23T11:03:35Z,2025-11-24T13:38:29Z,PDR Ltd. d/b/a PublicDomainRegistry.com,abuse-contact@publicdomainregistry.com,https://publicdomainregistry.com
trianglehealth.com,1997-11-11T05:00:00Z,2024-10-23T19:47:18Z,2025-11-10T05:00:00Z,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
aldar.com,2001-07-16T10:35:09Z,2024-05-21T11:40:11Z,2029-07-16T10:35:09Z,"Network Solutions, LLC",domain.operations@web.com,https://web.com
sinergo.net,,,,,,
prellacosmetics.com,2018-11-29T08:53:03Z,2024-11-30T14:46:56Z,2025-11-29T08:53:03Z,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
hopewavedigital.co.za,,,,,,
herlypc.es,,,,,,
emcare.com,1992-10-20T04:00:00Z,2024-09-18T23:04:38Z,2025-10-19T04:00:00Z,"GoDaddy Corporate Domains, LLC",abuse@gcd.com,https://gcd.com
ncpdp.org,,,,,,
ruddcpa.com,2022-04-05T03:03:12Z,2024-04-05T16:03:48Z,2025-04-05T03:03:12Z,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
assupol.co.za,,,,,,
null.com,1995-01-20T05:00:00Z,2023-01-18T06:17:56Z,2026-01-21T05:00:00Z,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
mbamortgageco.com,2005-10-17T18:56:10Z,2023-10-18T17:46:19Z,2025-10-17T18:56:10Z,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
focke.de,,,,,,
alliancearch.com,1996-12-31T05:00:00Z,2022-04-08T18:40:08Z,2030-12-30T05:00:00Z,"Network Solutions, LLC",domain.operations@web.com,https://web.com
ambassadorcruiseline.com,2021-02-26T13:26:47Z,2023-03-29T10:49:19Z,2028-02-26T13:26:47Z,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
vbhcs.org,,,,,,
meridianhs.org,,,,,,
jenrunyan.com,2014-07-03T05:18:56Z,2024-06-03T06:58:58Z,2025-07-03T05:18:56Z,"NameCheap, Inc.",abuse@namecheap.com,https://namecheap.com
qwest.net,,,,,,
marathon-health.com,2006-07-11T21:10:20Z,2024-04-03T01:23:50Z,2030-07-11T21:10:20Z,"Amazon Registrar, Inc.",trustandsafety@support.aws.com,https://support.aws.com
corsicanatx.gov,,,,,,
bettsy.com.au,,,,,,
3valley.com,1999-11-16T22:50:13Z,2023-11-17T15:15:58Z,2026-11-16T22:50:13Z,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
nflp.com,2000-12-06T12:27:38Z,2022-10-07T07:25:41Z,2027-12-06T12:27:38Z,"Network Solutions, LLC",domain.operations@web.com,https://web.com
home-info-ga.com,2007-08-25T21:21:33Z,2024-08-23T22:51:53Z,2029-09-21T11:59:59Z,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
cantoncityhall.org,,,,,,
radicare.com.my,,,,,,
marchofdimes.ca,,,,,,
anaeko.com,2008-09-17T17:48:43Z,2024-07-19T06:44:08Z,2026-09-17T17:48:43Z,"Network Solutions, LLC",domain.operations@web.com,https://web.com
uk.froneri.com,,,,,,
ca.gov,,,,,,
venturecomm.net,,,,,,
dermspecialistsil.com,2015-03-18T18:50:34Z,2022-09-18T07:01:03Z,2026-03-18T18:50:34Z,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
fireflygraphics.net,,,,,,
tmh.org,,,,,,
allcitizenslending.com,2021-10-14T12:48:43Z,2023-10-15T17:47:23Z,2025-10-14T12:48:43Z,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
lexmark.com,1992-01-14T05:00:00Z,2025-01-09T06:08:22Z,2026-01-13T05:00:00Z,"CSC Corporate Domains, Inc.",domainabuse@cscglobal.com,https://cscglobal.com
sjhhealth.com,2000-04-27T14:08:29Z,2024-04-26T04:59:59Z,2026-04-27T14:08:29Z,Squarespace Domains II LLC,abuse-complaints@squarespace.com,https://squarespace.com
hillsborotx.org,,,,,,
greghaff.com,2020-02-27T20:58:18Z,2024-02-28T11:41:10Z,2026-02-27T20:58:18Z,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
privateprotectionservicesllc.com,2024-08-31T12:17:51Z,2024-08-31T12:17:51Z,2025-08-31T12:17:51Z,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
mozynehealth.com,2024-04-24T15:28:39Z,2024-04-24T15:28:39Z,2025-04-24T15:28:39Z,Squarespace Domains LLC,abuse-complaints@squarespace.com,https://squarespace.com
nsmtp.kp.org,,,,,,
globalmedia.com,1997-10-23T04:00:00Z,2024-09-23T06:24:11Z,2025-10-22T04:00:00Z,"eNom, LLC",domainabuse@tucows.com,https://tucows.com
xelink.net,,,,,,
fngroup.io,,,,,,
windstream.net,,,,,,
apetito.co.uk,,,,,,
mavcaplending.com,2024-04-11T14:02:05Z,2024-04-11T14:02:05Z,2025-04-11T14:02:05Z,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
kvc.com.my,,,,,,
kvbaltic.lt,,,,,,
kayaclinic.com,2002-10-04T11:33:06Z,2024-09-12T11:01:47Z,2025-10-04T11:33:06Z,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
pmsitx.com,2005-12-29T02:45:25Z,2023-10-29T06:16:42Z,2025-12-29T02:45:25Z,"Network Solutions, LLC",domain.operations@web.com,https://web.com
absa.africa,,,,,,
student.dslissabon.com,,,,,,
johannesgutenberg.org,,,,,,
hpcamp.org,,,,,,
lorierandnataliegrealtygroup.com,2022-03-18T19:02:06Z,2022-10-01T22:09:00Z,2025-03-18T19:02:06Z,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
svbusiness.es,,,,,,
soldbymunish.com,2023-11-07T02:54:18Z,2024-11-07T08:49:33Z,2025-11-07T02:54:18Z,IONOS SE,abuse@ionos.com,https://ionos.com
workmail.com,1996-04-16T04:00:00Z,2024-06-26T18:32:09Z,2026-04-17T04:00:00Z,"Register.com, Inc.",domain.operations@web.com,https://web.com
inju.com,2001-01-25T18:29:24Z,2025-01-26T08:33:59Z,2026-01-25T18:29:24Z,united-domains GmbH,abuse@united-domains.de,https://united-domains.de
alumni.bham.ac.uk,,,,,,
assuritytitle.com,2020-04-08T19:09:19Z,2024-03-11T14:35:01Z,2030-04-08T19:09:19Z,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
plic.co.th,,,,,,
phoenixstaff.com,2002-06-24T21:41:22Z,2022-09-01T21:14:01Z,2029-06-24T21:46:36Z,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
sbre.uk,,,,,,
ericportillo.com,2009-09-02T17:19:03Z,2024-09-13T14:55:25Z,2025-09-12T11:59:59Z,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
homeeligible.org,,,,,,
vincentpeach.com,2011-01-12T15:32:20Z,2022-09-08T18:01:14Z,2031-05-17T11:59:59Z,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
lfdtx.city,,,,,,
airmatic.hu,,,,,,
mcpsmd.net,,,,,,
vvs-rorleggern.no,,,,,,
isn.com.ph,,,,,,
bhhsall.com,2013-12-27T18:27:00Z,2024-12-28T10:29:06Z,2025-12-27T18:27:00Z,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
jesshoytcollective.com,2022-09-28T14:00:56Z,2024-09-13T16:33:54Z,2025-09-28T14:00:56Z,Squarespace Domains LLC,abuse-complaints@squarespace.com,https://squarespace.com
dentonhospital.com,1996-12-17T05:00:00Z,2025-01-28T04:29:35Z,2025-12-16T05:00:00Z,Above.com Pty Ltd.,abuse@above.com,https://above.com
tradingdeskresources.com,2003-06-13T09:50:02Z,2023-07-24T21:39:29Z,2029-06-13T09:50:02Z,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
peroniruggero.it,,,,,,
divfin.com,1998-11-05T05:00:00Z,2022-12-13T21:49:13Z,2029-11-04T06:00:00Z,"Network Solutions, LLC",domain.operations@web.com,https://web.com
idealcustomflooring.com,2015-04-19T04:09:08Z,2024-03-20T07:07:21Z,2025-04-19T04:09:08Z,"NameCheap, Inc.",abuse@namecheap.com,https://namecheap.com
foxtrotmortgage.com,2018-11-06T13:31:23Z,2024-04-21T23:55:57Z,2031-11-06T13:31:23Z,Squarespace Domains II LLC,abuse-complaints@squarespace.com,https://squarespace.com
polizei.hamburg.de,,,,,,
fuoye.edu.ng,,,,,,
bienici.com,2012-09-06T18:24:29Z,2024-08-06T15:31:09Z,2025-09-06T18:24:29Z,Gandi SAS,abuse@support.gandi.net,https://support.gandi.net
redcloudllc.com,2002-05-03T05:07:20Z,2021-04-09T09:09:24Z,2026-05-03T05:07:20Z,"Register.com, Inc.",domain.operations@web.com,https://web.com
jligmanpsyd.com,2022-01-23T21:03:17Z,2025-01-08T08:50:51Z,2026-01-23T21:03:17Z,Tucows Domains Inc.,domainabuse@tucows.com,https://tucows.com
realtytitleonline.com,2000-06-28T15:48:36Z,2022-06-27T20:48:25Z,2031-06-28T15:48:36Z,Tucows Domains Inc.,domainabuse@tucows.com,https://tucows.com
sonorapestcontrol.com,2024-12-13T00:08:24Z,2024-12-13T00:08:25Z,2025-12-13T00:08:24Z,Squarespace Domains II LLC,abuse-complaints@squarespace.com,https://squarespace.com
kaestle.ch,,,,,,
lmrcpas.com,2011-08-11T14:06:17Z,2024-08-07T21:50:54Z,2029-08-11T14:06:17Z,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
flexipreven.com,2023-11-27T14:34:05Z,2024-11-28T08:22:38Z,2025-11-27T14:34:05Z,Cronon GmbH,abuse-domains@cronon.net,https://cronon.net
bni.com,1997-03-04T05:00:00Z,2025-01-25T09:12:34Z,2026-03-05T05:00:00Z,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
agulo-group.com,2021-09-27T19:44:38Z,2023-09-07T04:30:18Z,2025-09-27T19:44:38Z,"Cloudflare, Inc.",registrar-abuse@cloudflare.com,https://cloudflare.com
tgha.net,,,,,,
apdmh.org,,,,,,
ksolves.com,2014-04-18T08:59:00Z,2022-09-16T01:17:00Z,2025-04-18T08:59:00Z,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
nyonair.com,2012-03-11T22:22:50Z,2025-03-03T05:18:53Z,2026-03-11T22:22:50Z,Dynadot Inc,abuse@dynadot.com,https://dynadot.com
husky.neu.edu,,,,,,
obionemedia.com,2016-12-27T03:02:32Z,2022-10-01T00:37:35Z,2026-12-27T03:02:32Z,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
kingsmac.co.uk,,,,,,
teamcorepro.com,2009-05-21T21:24:30Z,2025-02-04T08:18:44Z,2026-02-19T04:59:59Z,Squarespace Domains II LLC,abuse-complaints@squarespace.com,https://squarespace.com
rachaelsand.com,2005-09-16T17:07:33Z,2022-09-08T18:07:33Z,2028-11-13T04:59:59Z,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
hubbellrealty.com,1996-11-08T05:00:00Z,2023-01-23T14:55:03Z,2028-11-07T05:00:00Z,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
newmarkets.media,,,,,,
kagonya.net,,,,,,
sciencespo.fr,,,,,,
sextonpestcontrol.com,1999-02-26T05:00:00Z,2022-09-05T19:47:25Z,2027-02-26T05:00:00Z,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
fcls.com,2000-11-06T18:35:42Z,2022-10-01T00:58:57Z,2026-11-06T18:35:42Z,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
clever-touch.com,2008-12-17T22:47:44Z,2024-06-13T13:45:47Z,2027-12-17T22:47:44Z,"NameCheap, Inc.",abuse@namecheap.com,https://namecheap.com
coarquitectes.net,,,,,,
masonmechanical.com,2002-07-23T23:41:20Z,2022-06-21T19:54:51Z,2030-07-23T23:41:20Z,Tucows Domains Inc.,domainabuse@tucows.com,https://tucows.com
veszmont.hu,,,,,,
transbit.com.pl,,,,,,
jeangroenhof.com,2008-05-06T21:34:31Z,2023-05-07T14:48:35Z,2025-05-06T21:34:31Z,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
ijcoastal.com,2021-03-17T02:08:07Z,2025-02-24T09:00:19Z,2026-03-17T02:08:07Z,"Domain.com, LLC",compliance@domain-inc.net,https://domain-inc.net
asplundh.com,1995-10-31T05:00:00Z,2025-01-29T21:35:11Z,2025-10-30T04:00:00Z,"Network Solutions, LLC",domain.operations@web.com,https://web.com
arammeem.com,2016-03-29T12:38:37Z,2024-12-16T08:23:30Z,2026-03-29T12:38:37Z,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
vectorsinc.com,2000-08-15T03:46:51Z,2022-09-07T07:08:26Z,2029-08-15T03:46:51Z,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
downforce.tech,,,,,,
fundacionloyola.net,,,,,,
weiss-technik.com,2000-04-11T09:18:19Z,2025-01-10T10:27:11Z,2025-04-11T09:18:19Z,united-domains GmbH,abuse@united-domains.de,https://united-domains.de
fhn.org,,,,,,
esomart.com,2010-10-29T01:22:48Z,2025-01-23T16:55:47Z,2025-10-29T01:22:48Z,"eNom, LLC",domainabuse@tucows.com,https://tucows.com
jfibrokerage.com,2012-06-19T23:12:31Z,2024-06-20T11:46:24Z,2026-06-19T23:12:31Z,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
maggiesplace.org,,,,,,
tcisd.org,,,,,,
chemavera.com,2024-04-02T10:32:47Z,2025-01-20T12:09:24Z,2026-04-02T10:32:47Z,Name SRS AB,abuse@namesrs.com,https://namesrs.com
psjaisd.us,,,,,,
hankookn.com,2020-12-11T02:47:15Z,2025-01-20T06:45:34Z,2026-12-11T02:47:15Z,"Gabia, Inc.",abuse@gabia.com,https://gabia.com
amcautomation.com,1997-07-30T04:00:00Z,2022-02-27T02:21:11Z,2026-07-29T04:00:00Z,"Network Solutions, LLC",domain.operations@web.com,https://web.com
maisunifacisa.com.br,,,,,,
ago.ca,,,,,,
jeffersonhospital.org,,,,,,
sis.co,,,,,,
chrissandrarealestate.com,2023-06-02T19:44:28Z,2023-06-02T19:44:28Z,2025-06-02T19:44:28Z,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
endvest.com,2015-01-04T18:54:28Z,2025-01-05T10:43:49Z,2026-01-04T18:54:28Z,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
a-i-a.fr,,,,,,
giovannilara.com,2021-10-27T17:20:12Z,2024-10-07T11:45:16Z,2025-10-27T17:20:12Z,Automattic Inc.,domainabuse@automattic.com,https://automattic.com
eduardorosa.com.br,,,,,,
tecs.uk.com,,,,,,
amadormotorcars.com,2021-07-05T22:23:38Z,2024-07-06T07:38:13Z,2025-07-05T22:23:38Z,1API GmbH,abuse@1api.net,https://1api.net
familyservicerochester.org,,,,,,
dillonprecision.com,1996-07-21T04:00:00Z,2022-04-24T17:49:19Z,2028-07-20T04:00:00Z,"Network Solutions, LLC",domain.operations@web.com,https://web.com
wicoil.com,1999-12-21T17:16:57Z,2022-09-22T08:39:22Z,2026-12-21T17:16:57Z,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
vpic.fr,,,,,,
stanford-marine.com,2000-05-11T07:52:22Z,2024-03-23T10:03:01Z,2025-05-11T07:52:22Z,"Register.com, Inc.",domain.operations@web.com,https://web.com
lfccnj.com,2003-08-06T20:40:57Z,2024-06-08T05:58:33Z,2025-08-06T20:40:57Z,"Network Solutions, LLC",domain.operations@web.com,https://web.com
eplus.net,,,,,,
apfsbilling.com,2008-05-29T14:47:13Z,2023-03-30T07:46:16Z,2028-05-29T14:47:13Z,"Network Solutions, LLC",domain.operations@web.com,https://web.com
blumeskintreatment.com,2011-04-15T21:07:06Z,2024-01-16T16:29:30Z,2025-04-15T21:07:06Z,Tucows Domains Inc.,domainabuse@tucows.com,https://tucows.com
epa.admin.ch,,,,,,
yuushin.ltd,,,,,,
hugs.studio,,,,,,
cancercenter.com,1997-06-16T04:00:00Z,2024-04-10T10:10:54Z,2025-06-15T04:00:00Z,Abion AB,abuse@abion.com,https://abion.com
hsd.ca,,,,,,
tmrs.com,2000-03-27T20:58:40Z,2025-02-20T23:24:10Z,2026-03-27T19:58:40Z,"Amazon Registrar, Inc.",trustandsafety@support.aws.com,https://support.aws.com
lilacsolutions.com,2016-03-23T01:01:30Z,2022-10-31T10:34:15Z,2029-03-23T01:01:30Z,One.com A/S,abuse@one.com,https://one.com
thebridgeutah.org,,,,,,
saegewerk-streit.de,,,,,,
pricol.com,1999-03-21T05:00:00Z,2024-02-09T06:57:00Z,2031-03-21T04:00:00Z,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
grsmanagement.com,2009-03-03T16:03:50Z,2025-02-22T09:21:59Z,2026-03-03T16:03:50Z,"eNom, LLC",domainabuse@tucows.com,https://tucows.com
kineticinsights.com,2009-01-09T19:03:01Z,2024-10-31T18:02:41Z,2025-10-31T03:59:59Z,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
unb.ca,,,,,,
colegiosanalfonso.es,,,,,,
mremergency.com.au,,,,,,
gm.com,1992-01-16T05:00:00Z,2025-01-13T06:15:03Z,2026-01-17T05:00:00Z,"CSC Corporate Domains, Inc.",domainabuse@cscglobal.com,https://cscglobal.com
fabishgroup.com,2017-10-02T15:19:52Z,2022-10-05T18:36:25Z,2027-10-02T15:19:52Z,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
ofcs.net,,,,,,
michaelsaunders.com,1995-11-29T05:00:00Z,2023-12-28T14:28:15Z,2027-11-28T05:00:00Z,"Network Solutions, LLC",domain.operations@web.com,https://web.com
ualocal582.org,,,,,,
upsurgecrmpros.com,2023-10-11T20:49:04Z,2024-09-27T00:45:27Z,2025-10-11T20:49:04Z,Squarespace Domains II LLC,abuse-complaints@squarespace.com,https://squarespace.com
gigpromotion.it,,,,,,
priority1inc.com,2000-08-02T01:28:49Z,2023-08-02T18:35:43Z,2027-08-02T01:28:49Z,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
catamountinc.com,2012-12-07T15:27:57Z,2022-09-21T15:23:57Z,2025-12-07T15:27:57Z,"Network Solutions, LLC",domain.operations@web.com,https://web.com
sdsm.com,1999-02-25T05:00:00Z,2025-02-10T08:02:08Z,2026-02-25T05:00:00Z,FastDomain Inc.,domain.operations@web.com,https://web.com
nmichlaw.com,2013-12-03T15:01:11Z,2024-12-04T17:34:41Z,2025-12-03T15:01:11Z,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
payrollfundings.com,2010-02-03T23:09:13Z,2025-02-04T18:47:26Z,2026-02-03T23:09:13Z,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
spe.midco.net,,,,,,
pointloma.edu,,,,,,
cameronregional.org,,,,,,
visionlinksolutions.com,2023-05-29T00:02:04Z,2024-04-28T18:54:58Z,2026-05-29T00:02:04Z,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
algerdelta.com,2000-11-09T17:53:22Z,2023-11-09T12:42:08Z,2028-11-09T17:53:22Z,"Network Solutions, LLC",domain.operations@web.com,https://web.com
asinautomation.com,2024-11-23T04:03:42Z,2024-12-09T21:50:24Z,2025-11-23T04:03:42Z,"NameSilo, LLC",abuse@namesilo.com,https://namesilo.com
