domain,registration_date,last_updated,expiration_date,registrar_name,registrar_email,registrar_url
lotusworkforce.com,2018-10-18 20:55:39+00:00,2024-07-20 02:19:53+00:00,2029-10-18 20:55:39+00:00,"Cloudflare, Inc.",registrar-abuse@cloudflare.com,https://cloudflare.com
lvt.com,1998-04-23 04:00:00+00:00,2022-10-27 00:47:55+00:00,2030-04-22 04:00:00+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
m2s.com,1996-10-28 05:00:00+00:00,2024-09-27 07:16:21.830000+00:00,2025-10-27 04:00:00+00:00,NAMECHEAP INC,abuse@namecheap.com,https://namecheap.com
madtubesex.com,2009-06-23 00:08:33+00:00,2024-06-12 07:55:12.650000+00:00,2025-06-23 00:08:33+00:00,NAMECHEAP INC,abuse@namecheap.com,https://namecheap.com
magnews.net,2014-09-18 00:00:00+00:00,2025-02-12 00:00:00+00:00,2026-01-10 09:51:05+00:00,REGISTER S.P.A.,abuse@register.it,https://register.it
marinelink.com,1996-04-17 04:00:00+00:00,2022-10-31 07:35:57+00:00,2029-04-18 04:00:00+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
markelamerican.com,1997-07-24 04:00:00+00:00,2024-05-24 06:36:56+00:00,2025-07-23 04:00:00+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
max.gov,2008-12-11 22:13:48+00:00,2025-01-15 18:38:55+00:00,2026-01-10 18:38:55+00:00,get.gov,DL.OMB.NetSecurity@omb.eop.gov,https://omb.eop.gov
maxblue.de,,2023-03-11 17:22:00+01:00,,,,
mc2saintbarth.com,2005-06-17 09:35:43+00:00,2024-06-10 01:00:55+00:00,2025-06-17 09:35:43+00:00,"TUCOWS, INC.",domainabuse@tucows.com,https://tucows.com
mci1.co.kr,2018-02-07 00:00:00+00:00,2018-02-07 00:00:00+00:00,2033-02-07 00:00:00+00:00,ITEASY inc(http://www.iteasy.co.kr),,
melvoridle.com,2018-11-27 04:51:33+00:00,2024-10-28 07:31:46.690000+00:00,2025-11-27 04:51:33+00:00,NAMECHEAP INC,abuse@namecheap.com,https://namecheap.com
merchante-solutions.com,2000-02-10 03:00:36+00:00,2024-11-05 23:09:26+00:00,2030-02-10 03:00:36+00:00,"Amazon Registrar, Inc.",trustandsafety@support.aws.com,https://support.aws.com
merlinx.co.uk,2021-03-04 00:00:00+00:00,2025-02-02 00:00:00+00:00,2027-03-04 00:00:00+00:00,Fasthosts Internet Ltd [Tag = LIVEDOMAINS],,
microvisionsinc.com,1997-11-01 05:00:00+00:00,2024-07-31 17:26:10+00:00,2030-10-31 04:00:00+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
mindshareapps.com,2018-11-19 14:14:00+00:00,2024-11-20 18:51:37+00:00,2025-11-19 14:14:00+00:00,"Wild West Domains, LLC",abuse@wildwestdomains.com,https://wildwestdomains.com
mini-install.com,2017-08-04 04:10:16+00:00,2024-07-21 02:18:30+00:00,2025-08-04 04:10:16+00:00,"DNSPod, Inc.",abuse@dnspod.com,https://dnspod.com
miravalresorts.com,2005-03-25 06:51:45+00:00,2025-02-22 23:00:39+00:00,2026-03-25 05:51:45+00:00,"GoDaddy Corporate Domains, LLC",abuse@gcd.com,https://gcd.com
misctraff.com,2019-01-04 16:04:38+00:00,2025-01-03 19:15:16+00:00,2026-01-04 16:04:38+00:00,"Name.com, Inc.",abuse@name.com,https://name.com
mixitcloud.com,2015-03-04 10:56:40+00:00,2025-01-31 11:42:11+00:00,2027-03-04 10:56:40+00:00,"MarkMonitor, Inc.",abusecomplaints@markmonitor.com,https://markmonitor.com
monsteraplay.com,2020-11-05 17:57:33+00:00,2024-09-02 07:53:41+00:00,2025-11-05 17:57:33+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
motortalk.net,2000-03-05 22:39:23+00:00,2025-03-06 08:51:07+00:00,2026-03-05 22:39:23+00:00,Hetzner Online GmbH,abuse@hetzner.com,https://hetzner.com
mrsfields.com,1996-03-20 05:00:00+00:00,2023-10-04 21:11:49+00:00,2033-03-21 04:00:00+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
municitymedia.com,2013-02-04 22:49:30+00:00,2025-02-05 18:16:40+00:00,2026-02-04 22:49:30+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
musdown.xyz,,,,,,
mycoloring-pages.com,2016-04-16 16:03:13+00:00,2024-05-02 03:10:14+00:00,2025-04-16 16:03:13+00:00,Registrar of Domain Names REG.RU LLC,abuse@reg.ru,https://reg.ru
mygoodtogo.com,2010-12-30 16:15:16+00:00,2024-04-19 20:27:57+00:00,2029-12-30 16:15:16+00:00,DomainSpot LLC,icann-abuse-reports@tierra.net,https://tierra.net
myonlineresourcecenter.com,2006-03-07 22:25:30+00:00,2024-08-02 02:17:33+00:00,2026-03-07 22:25:30+00:00,"MarkMonitor, Inc.",abusecomplaints@markmonitor.com,https://markmonitor.com
mytva.com,2006-06-12 00:11:28+00:00,2024-06-12 12:00:52+00:00,2027-06-12 00:11:28+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
myvideo.ge,2015-06-24 00:00:00+00:00,,2025-06-25 00:00:00+00:00,cloud9,nino@itdc.ge,https://itdc.ge
mywhc.ca,2015-09-17 14:59:58+00:00,2024-11-05 21:39:29+00:00,2030-09-17 14:59:58+00:00,WHC Online Solutions Inc.,abuse@whc.ca,https://whc.ca
napas.com.vn,,,,,,
napoleondice.be,2012-04-25 00:00:00+00:00,,,,,
national.co.uk,1996-08-01 00:00:00+00:00,2025-03-04 00:00:00+00:00,2026-09-13 00:00:00+00:00,"Dynadot, LLC t/a Dynadot [Tag = DYNADOT]",,
ncpedia.org,2010-01-25 16:30:52+00:00,2025-01-15 09:25:40+00:00,2026-01-25 16:30:52+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
newaddiscover.com,2021-09-03 02:27:17+00:00,2024-09-03 11:54:47+00:00,2025-09-03 02:27:17+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
nineanalytics.io,2021-09-30 01:12:52+00:00,2024-09-24 05:02:09+00:00,2025-09-30 01:12:52+00:00,"CSC Corporate Domains, Inc.",,
nocdirect.com,2002-01-13 07:05:21+00:00,2024-12-15 07:23:03+00:00,2026-01-13 07:05:21+00:00,"ENOM, INC.",domainabuse@tucows.com,https://tucows.com
ntk-institute.org,2005-12-21 20:33:02+00:00,2024-12-08 18:56:15+00:00,2025-12-21 20:33:02+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
numericaly.com,2022-09-28 02:12:43+00:00,2024-09-19 09:31:17+00:00,2025-09-28 02:12:43+00:00,Alibaba Cloud Computing Ltd. d/b/a HiChina (www.net.cn),DomainAbuse@service.aliyun.com,https://service.aliyun.com
officialvali.com,2011-12-16 02:16:08+00:00,2023-12-16 13:38:06+00:00,2025-12-16 02:16:08+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
omnipodapps.com,2018-02-28 13:13:30+00:00,2023-03-01 16:19:55+00:00,2028-02-28 13:13:30+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
onefiserv.net,2010-11-15 19:20:29+00:00,2024-11-11 06:06:57+00:00,2025-11-15 19:20:29+00:00,"CSC Corporate Domains, Inc.",domainabuse@cscglobal.com,https://cscglobal.com
openstream.co,2014-06-05 08:58:12+00:00,2024-06-08 15:24:48+00:00,2025-06-04 23:59:59+00:00,OVH sas,abuse@ovh.net,https://ovh.net
orionhosted.com,2021-05-10 14:48:39+00:00,2024-05-06 12:49:02+00:00,2025-05-10 14:48:39+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
ott.pm,,,2025-08-13 14:14:28+00:00,TLD Registrar Solutions Ltd,admin@tldregistrarsolutions.com,https://tldregistrarsolutions.com
otto-office.com,1999-12-22 02:30:37+00:00,2025-01-26 07:57:41+00:00,2025-12-22 02:30:37+00:00,RegistryGate GmbH,abuse@registrygate.com,https://registrygate.com
otto.nl,1996-03-12 00:00:00+00:00,2024-11-14 00:00:00+00:00,,NAMESHIELD,,
parquesreunidos.com,1998-09-24 04:00:00+00:00,2024-07-17 04:17:19+00:00,2025-09-23 04:00:00+00:00,Realtime Register B.V.,rtr-security-threats@realtimeregister.com,https://realtimeregister.com
payclocknet.com,2010-09-25 12:21:27+00:00,2023-09-26 17:45:50+00:00,2025-09-25 12:21:27+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
pcgames.de,,2016-08-10 15:51:29+02:00,,,,
pdf2doconvert.com,2023-08-30 07:43:17+00:00,2024-07-29 11:09:22+00:00,2025-08-30 07:43:17+00:00,"Name.com, Inc.",abuse@name.com,https://name.com
peek.us,2007-06-21 18:04:40+00:00,2024-03-22 23:08:31+00:00,2025-06-20 23:59:59+00:00,NAMECHEAP INC,abuse@namecheap.com,https://namecheap.com
umwiba.com,2020-02-10 09:33:00+00:00,2025-01-13 15:38:04+00:00,2026-02-10 09:33:00+00:00,"TUCOWS, INC.",domainabuse@tucows.com,https://tucows.com
petsafe.com,1996-06-10 04:00:00+00:00,2024-06-05 05:17:21+00:00,2025-06-09 04:00:00+00:00,"CSC Corporate Domains, Inc.",domainabuse@cscglobal.com,https://cscglobal.com
phonewagon.com,2016-11-02 18:04:48+00:00,2023-10-29 03:45:07+00:00,2025-11-02 18:04:48+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
phongvu.vn,,,,,,
phsdp.com,2015-01-16 00:09:29+00:00,2025-01-14 18:46:40+00:00,2026-01-16 00:09:29+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
pigugroup.eu,,,,"Telia Lietuva, AB",,
pijper.io,2019-04-17 09:20:42.470000+00:00,2024-03-23 07:48:43+00:00,2025-04-17 09:20:42+00:00,NAMECHEAP INC,,
plus.pl,1999-05-10 13:00:00+00:00,2024-03-22 12:56:15+00:00,2025-05-09 14:00:00+00:00,AZ.pl Sp. z o.o.,,
poops.pro,2023-10-17 07:43:21+00:00,2024-12-16 03:50:18+00:00,2025-10-17 07:43:21+00:00,"Name.com, Inc.",abuse@name.com,https://name.com
portal.com,1986-11-17 05:00:00+00:00,2024-08-02 02:17:33+00:00,2025-11-16 05:00:00+00:00,"MarkMonitor, Inc.",abusecomplaints@markmonitor.com,https://markmonitor.com
pptv.com,2009-03-14 18:03:31+00:00,2024-10-25 08:56:17+00:00,2026-03-14 18:03:31+00:00,Xin Net Technology Corporation,supervision@xinnet.com,https://xinnet.com
pragmaticengineer.com,2015-11-08 21:27:17+00:00,2024-10-25 00:21:09.699031+00:00,2025-11-08 21:27:17+00:00,Squarespace Domains II LLC,abuse-complaints@squarespace.com,https://squarespace.com
primeinc.org,2003-10-14 20:53:07+00:00,2024-10-15 05:08:03+00:00,2025-10-14 20:53:07+00:00,"CSC Corporate Domains, Inc.",domainabuse@cscglobal.com,https://cscglobal.com
prosapient.com,2017-02-04 18:13:16+00:00,2024-01-31 17:01:50+00:00,2026-02-04 18:13:16+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
qliro.com,2014-01-23 10:24:49+00:00,2025-01-16 23:03:28+00:00,2026-01-23 10:24:49+00:00,Abion AB,abuse@abion.com,https://abion.com
radianthosting.net,2002-08-27 21:51:13+00:00,2022-08-09 17:36:59+00:00,2025-08-27 21:51:29+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
ramzi.co.il,,,2025-08-31 00:00:00+00:00,Gorni Interactive Ltd,israel25@enativ.com,https://enativ.com
reachmee.com,2000-10-15 10:08:11+00:00,2024-10-08 22:03:53+00:00,2025-10-15 10:08:11+00:00,Abion AB,abuse@abion.com,https://abion.com
readerlink.com,2001-08-30 18:22:01+00:00,2024-09-01 09:37:09+00:00,2025-08-30 18:21:58+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
readreceipt.pro,2022-11-15 16:57:34.850000+00:00,2024-10-21 07:48:09+00:00,2025-11-15 16:57:34.850000+00:00,NAMECHEAP INC,abuse@namecheap.com,https://namecheap.com
readytogo.net,1999-03-15 05:00:00+00:00,2024-06-05 22:31:04+00:00,2027-03-15 04:00:00+00:00,"Cloudflare, Inc.",registrar-abuse@cloudflare.com,https://cloudflare.com
restore.co.uk,1996-12-05 00:00:00+00:00,2024-10-22 00:00:00+00:00,2026-12-05 00:00:00+00:00,123-Reg Limited t/a 123-reg [Tag = 123-REG],,
ricepuritytest.com,2012-08-16 11:25:35+00:00,2023-08-17 16:01:36+00:00,2025-08-16 11:25:35+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
rippecloud.com,2014-04-30 18:34:17+00:00,2024-05-05 16:43:52+00:00,2026-04-30 18:34:17+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
runkeeper.com,2008-02-20 04:25:26+00:00,2025-01-16 22:33:27+00:00,2026-02-20 04:25:26+00:00,"Amazon Registrar, Inc.",trustandsafety@support.aws.com,https://support.aws.com
scan.sc,2022-03-04 06:40:54+00:00,2025-03-04 06:41:28+00:00,2026-03-04 06:40:54+00:00,1API GmbH,abuse@1api.net,https://1api.net
scotiabank.cl,,,,MarkMonitor Inc.,,
securessl.net,1999-09-27 09:53:23+00:00,2025-01-02 00:49:14+00:00,2026-09-27 09:53:19+00:00,"TUCOWS, INC.",domainabuse@tucows.com,https://tucows.com
seia.org,1996-01-09 05:00:00+00:00,2024-06-10 19:33:18+00:00,2026-01-08 05:00:00+00:00,"Cloudflare, Inc.",registrar-abuse@cloudflare.com,https://cloudflare.com
serviceprotectionadvantage.com,2009-05-13 15:09:09+00:00,2024-05-09 05:08:51+00:00,2025-05-13 15:09:09+00:00,"CSC Corporate Domains, Inc.",domainabuse@cscglobal.com,https://cscglobal.com
sg53.net,2014-12-30 19:39:07+00:00,2024-12-31 16:30:36+00:00,2025-12-30 19:39:07+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
shapeshift.com,1997-04-15 04:00:00+00:00,2022-11-15 22:11:31+00:00,2026-04-16 04:00:00+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
shein.tw,2017-06-23 12:06:42+00:00,,2029-06-23 00:00:00+00:00,Topnets Group Limited,,
ship24.com,2005-09-18 19:25:02+00:00,2023-08-07 15:57:09+00:00,2026-09-18 19:25:02+00:00,DYNADOT LLC,abuse@dynadot.com,https://dynadot.com
shipinsure.io,2020-09-21 20:17:31+00:00,2024-08-23 01:39:36+00:00,2025-09-21 20:17:31+00:00,Gandi SAS,,
shooshtime.com,2002-09-05 23:28:46+00:00,2023-09-06 14:03:25+00:00,2031-09-05 23:29:22+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
shooter.cn,2003-07-28 01:02:05+00:00,,2032-07-28 01:02:05+00:00,阿里云计算有限公司（万网）,tomasen@gmail.com,https://gmail.com
shopinet.xyz,2024-04-29 04:28:35+00:00,2024-05-04 04:32:10+00:00,2025-04-29 23:59:59+00:00,"GMO Internet, Inc.",abuse@gmo.jp,https://gmo.jp
short-serum.net,,,,,,
simpletax.ca,2012-06-17 21:28:01+00:00,2024-06-16 08:49:07+00:00,2025-06-17 21:28:01+00:00,Tucows.com Co.,compliance@tucows.com,https://tucows.com
sinardewa.com,2019-05-07 13:07:05+00:00,2024-04-10 13:12:38+00:00,2025-05-07 13:07:05+00:00,"HOSTINGER operations, UAB",abuse-tracker@hostinger.com,https://hostinger.com
sixpenny.com,2005-01-15 19:20:16+00:00,2025-01-16 16:02:30+00:00,2026-01-15 19:20:16+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
smallsteptech.com,2019-07-03 03:10:42+00:00,2024-07-08 02:47:00+00:00,2025-07-03 03:10:42+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
sms-magic.com,2007-09-27 16:18:01+00:00,2024-09-13 04:12:59+00:00,2027-09-27 16:18:01+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
spservicing.com,2004-08-05 22:32:07+00:00,2024-06-06 06:52:10+00:00,2027-08-05 22:32:07+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
squarerefresh.xyz,2021-02-22 19:45:38+00:00,2025-03-10 15:10:01+00:00,2026-02-22 23:59:59+00:00,"TUCOWS, INC.",domainabuse@tucows.com,https://tucows.com
starterstory.com,2017-08-04 15:00:09+00:00,2022-10-04 16:33:33+00:00,2027-08-04 15:00:09+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
stylesatlife.com,2013-08-31 14:26:42+00:00,2025-01-03 06:24:00+00:00,2026-08-31 14:26:42+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
sunflowerhealthplan.com,2014-01-13 18:29:37+00:00,2025-01-09 06:09:15+00:00,2026-01-13 18:29:37+00:00,"CSC Corporate Domains, Inc.",domainabuse@cscglobal.com,https://cscglobal.com
surfsolutions.com,1998-02-17 05:00:00+00:00,2025-01-12 22:49:55+00:00,2026-02-16 05:00:00+00:00,"Amazon Registrar, Inc.",trustandsafety@support.aws.com,https://support.aws.com
tayyar.org,2001-04-25 23:28:06+00:00,2024-07-28 15:48:36+00:00,2026-04-25 23:28:06+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
tclcom.com,1997-05-26 04:00:00+00:00,2025-03-04 08:07:17+00:00,2026-05-25 04:00:00+00:00,Xin Net Technology Corporation,supervision@xinnet.com,https://xinnet.com
televet.com,1998-07-27 04:00:00+00:00,2024-07-26 16:58:30+00:00,2025-07-26 04:00:00+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
thebodyshop.qa,,,,,,
thecocktailcollection.com,2023-08-18 15:47:12+00:00,2024-08-14 05:11:09+00:00,2025-08-18 15:47:12+00:00,"CSC Corporate Domains, Inc.",domainabuse@cscglobal.com,https://cscglobal.com
theeverymom.com,2012-12-03 03:33:02+00:00,2024-12-03 14:01:25+00:00,2026-12-03 03:33:02+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
thefeedfeed.com,2013-08-23 11:19:11+00:00,2024-08-24 14:30:45+00:00,2025-08-23 11:19:11+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
thekitchencommunity.org,2010-09-16 19:05:50+00:00,2024-10-31 19:06:11+00:00,2025-09-16 19:05:50+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
thelakewoodscoop.com,2008-12-26 19:18:15+00:00,2024-12-27 13:45:47+00:00,2025-12-26 19:18:15+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
therewardscatalogue.com,2014-07-08 10:00:40+00:00,2016-09-25 06:16:08+00:00,2025-07-08 10:00:40+00:00,Safenames Ltd,abuse@safenames.net,https://safenames.net
trade-a-plane.com,1996-02-14 05:00:00+00:00,2025-01-11 22:32:27+00:00,2026-02-15 05:00:00+00:00,"Amazon Registrar, Inc.",trustandsafety@support.aws.com,https://support.aws.com
trendpop.com,2000-07-07 16:13:13+00:00,2024-07-08 16:00:26+00:00,2025-07-07 16:13:13+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
trimblepaas.com,2013-12-02 18:09:10+00:00,2024-10-28 22:57:55+00:00,2025-12-02 18:09:10+00:00,"Amazon Registrar, Inc.",trustandsafety@support.aws.com,https://support.aws.com
trotrot.one,2022-07-05 09:44:36.380000+00:00,2024-08-10 01:19:21+00:00,2025-07-05 09:44:36.380000+00:00,NAMECHEAP INC,abuse@namecheap.com,https://namecheap.com
ucertify.com,1999-04-13 04:00:00+00:00,2023-12-12 21:55:59+00:00,2029-04-13 04:00:00+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
ukservers.net,1999-09-27 18:32:06+00:00,2024-08-19 08:48:03+00:00,2025-09-27 18:32:02+00:00,"TUCOWS, INC.",domainabuse@tucows.com,https://tucows.com
unl.pt,,,,,,
uptake.com,2003-05-10 18:28:36+00:00,2023-05-24 15:52:47+00:00,2027-05-10 18:28:36+00:00,"Name.com, Inc.",abuse@name.com,https://name.com
uqload.com,2020-06-26 00:00:00+00:00,2024-07-13 23:40:08+00:00,2025-08-21 07:37:35+00:00,Regtime Ltd.,abuse@regtime.net,https://regtime.net
urbanclap.com,2014-09-29 07:53:26+00:00,2022-09-17 01:57:54+00:00,2025-09-29 07:53:26+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
useargo.com,2015-10-08 14:34:18+00:00,2024-08-23 12:48:47+00:00,2025-10-08 14:34:18+00:00,Marcaria International LLC,abuse@marcaria.com,https://marcaria.com
usyncapp.com,2012-10-04 18:10:24+00:00,2024-09-19 22:40:28.730480+00:00,2025-10-04 18:10:24+00:00,Squarespace Domains II LLC,abuse-complaints@squarespace.com,https://squarespace.com
vancoevents.com,2018-10-17 22:19:45+00:00,2024-10-18 18:16:16+00:00,2025-10-17 22:19:45+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
vandal.net,1998-03-16 05:00:00+00:00,2018-03-15 08:35:17+00:00,2028-03-15 04:00:00+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
vans.eu,,,,MarkMonitor International Limited,,
vdabo.com,2021-04-30 03:55:15+00:00,2025-02-24 15:53:23+00:00,2026-04-30 03:55:15+00:00,"Name.com, Inc.",abuse@name.com,https://name.com
vdubo.com,2020-08-10 02:53:02+00:00,2024-06-09 14:42:07+00:00,2025-08-10 02:53:02+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
vesnamex777.com,2022-09-29 07:34:57+00:00,2024-08-25 22:05:00+00:00,2025-09-29 07:34:57+00:00,"Amazon Registrar, Inc.",trustandsafety@support.aws.com,https://support.aws.com
vgt.vn,,,,,,
vinted.ba,,,,,,
vladtv.com,2008-04-17 21:47:28+00:00,2024-02-17 06:57:38+00:00,2029-04-17 21:47:28+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
vnkucdn.net,2019-04-26 07:24:01+00:00,2024-11-05 07:35:43+00:00,2026-04-26 07:24:01+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
vogue.com.tw,1997-10-30 12:20:45+00:00,,2025-05-31 00:00:00+00:00,"CSC Corporate Domains, Inc.",,
westernunion.fr,2005-08-26 12:16:43+00:00,2025-02-04 10:50:59.469785+00:00,2026-03-03 19:49:02+00:00,MARKMONITOR Inc.,registry.admin@markmonitor.com,https://markmonitor.com
wikimg.net,2012-02-01 02:49:30+00:00,2024-10-29 17:24:39+00:00,2026-02-01 02:49:30+00:00,"Cloudflare, Inc.",registrar-abuse@cloudflare.com,https://cloudflare.com
xmmgame.com,2023-04-20 06:43:23+00:00,2024-11-19 07:56:06+00:00,2025-04-20 06:43:23+00:00,Alibaba Cloud Computing Ltd. d/b/a HiChina (www.net.cn),DomainAbuse@service.aliyun.com,https://service.aliyun.com
zippyfrog.co,2019-02-08 00:32:46+00:00,2025-02-18 21:01:54+00:00,2027-02-08 00:32:46+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
zoommer.ge,2009-12-31 00:00:00+00:00,,2027-01-01 00:00:00+00:00,proservice ltd,dkvaratskhelia@zoommer.ge,https://zoommer.ge
zox.la,2013-06-19 01:33:07+00:00,2024-06-20 18:31:29+00:00,2025-06-19 23:59:59+00:00,"GoDaddy.com, Inc.",abuse@centralnic.com,https://centralnic.com
zwiz.app,2022-04-05 03:24:13+00:00,2024-07-08 15:21:33+00:00,2025-04-05 03:24:13+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
shwacheng.com,2017-02-23 14:22:23+00:00,2025-01-25 07:24:23+00:00,2026-02-23 14:22:23+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
accesshelp.co,2015-04-06 20:34:08+00:00,2025-02-09 07:21:34+00:00,2026-04-05 23:59:59+00:00,"Network Solutions, LLC",abuse@web.com,https://web.com
accounts.dev,2022-09-12 08:27:50+00:00,2024-09-02 15:39:31+00:00,2025-09-12 08:27:50+00:00,Squarespace Domains II LLC,abuse-complaints@squarespace.com,https://squarespace.com
ad6media.fr,2010-04-20 10:07:44+00:00,2024-05-31 22:03:48.594722+00:00,2025-04-20 10:07:44+00:00,OVH,support@ovh.net,https://ovh.net
advnture.com,2018-07-11 18:50:56+00:00,2024-09-19 13:27:48+00:00,2025-07-11 18:50:56+00:00,Lexsynergy Limited,abuse@lexsynergy.com,https://lexsynergy.com
aesopicmalchus.com,2023-04-24 10:31:43+00:00,2025-02-18 09:00:05+00:00,2026-04-24 10:31:43+00:00,URL SOLUTIONS INC.,abuse@pananames.com,https://pananames.com
aicdn2.com,2016-11-18 07:26:49+00:00,2023-11-16 08:06:58+00:00,2026-11-18 07:26:49+00:00,"Alibaba Cloud Computing (Beijing) Co., Ltd.",DomainAbuse@service.aliyun.com,https://service.aliyun.com
alexwoo.ru,,,,,,
all2day.dk,2011-02-16 00:00:00+00:00,,2026-02-28 00:00:00+00:00,,,
allbestrecipes.net,2022-05-19 02:39:15+00:00,2024-02-11 19:44:26+00:00,2025-05-19 02:39:15+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
amegroups.org,2018-12-14 10:57:49+00:00,2024-07-27 20:42:21+00:00,2025-12-14 10:57:49+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
amolatina.com,2009-01-21 15:24:07+00:00,2022-03-09 07:20:34+00:00,2027-01-21 15:24:07+00:00,"Name.com, Inc.",abuse@name.com,https://name.com
amtrustfinancial.com,1999-07-03 00:07:36+00:00,2024-06-29 05:04:59+00:00,2025-07-03 00:07:36+00:00,"CSC Corporate Domains, Inc.",domainabuse@cscglobal.com,https://cscglobal.com
angryorchard.com,2011-04-07 14:26:19+00:00,2025-02-06 07:12:39+00:00,2030-04-07 14:26:19+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
anibis.ch,,,,,,
api-console.io,,,,,,
applicationsvcs.com,2006-08-13 22:32:24+00:00,2024-08-02 02:17:33+00:00,2025-08-13 22:32:24+00:00,"MarkMonitor, Inc.",abusecomplaints@markmonitor.com,https://markmonitor.com
artbasel.com,1997-01-28 05:00:00+00:00,2025-01-30 08:01:35+00:00,2026-01-29 05:00:00+00:00,1API GmbH,abuse@1api.net,https://1api.net
atnutrient.com,2020-10-29 22:12:23+00:00,2024-10-30 14:15:34+00:00,2025-10-29 22:12:23+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
autopartsprime.com,2015-03-18 01:12:36+00:00,2024-03-18 07:49:58+00:00,2025-03-18 01:12:36+00:00,IONOS SE,abuse@ionos.com,https://ionos.com
avsystem.cloud,2017-03-17 15:14:18.334000+00:00,2025-03-04 12:19:22.142000+00:00,2026-03-17 15:14:18.334000+00:00,"OVH, SAS",support@ovh.com,https://ovh.com
avvenire.it,1997-01-20 00:00:00+00:00,2025-03-07 00:32:28+00:00,2025-03-06 00:00:00+00:00,IDS&Unitelm S.r.l.,,
babylon.com,1998-08-01 04:00:00+00:00,2024-07-31 09:54:48+00:00,2025-07-31 04:00:00+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
balanceofnature.com,2002-04-29 18:42:36+00:00,2024-08-30 21:37:00+00:00,2025-04-29 18:42:36+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
