domain,registration_date,last_updated,expiration_date,registrar_name,registrar_email,registrar_url
gumtree.com.au,,2024-12-27 01:32:01+00:00,,GoDaddy.com LLC trading as GoDaddy.com,,
okuma.de,,2013-12-18 13:20:50+01:00,,,,
jinpark.net,2011-03-26 19:56:32+00:00,2025-02-25 10:08:17.370000+00:00,2026-03-26 19:56:32+00:00,NAMECHEAP INC,abuse@namecheap.com,https://namecheap.com
ici.edu.ph,,,,,,
vht.org,2003-06-03 20:13:10+00:00,2024-07-08 12:11:17+00:00,2027-06-03 20:13:10+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
hec.ac.ma,2014-03-12 00:00:00+00:00,2024-04-11 01:00:14+00:00,2025-03-12 00:00:00+00:00,ITISSALAT AL-MAGHRIB,cae_int.bo@iam.ma,https://iam.ma
scriptopus.dk,2008-09-09 00:00:00+00:00,,2025-09-30 00:00:00+00:00,,,
inrae.fr,2019-02-13 13:33:13+00:00,2025-02-16 23:39:34.924612+00:00,2026-02-13 13:33:13+00:00,NAMESHIELD,registrar@nameshield.net,https://nameshield.net
clout.pocketaces.in,2013-11-07 12:26:34+00:00,2024-11-21 03:19:02+00:00,2025-11-07 12:26:34+00:00,"GoDaddy.com, LLC",,
truworths.co.za,1996-07-09 22:00:00+00:00,2025-01-31 12:21:31+00:00,2025-07-09 22:00:00+00:00,Lexsynergy Limited,abuse@lexsynergy.com,https://lexsynergy.com
elvac.eu,,,,"Webglobe, s.r.o.",,
midlothianisd.org,2022-07-05 20:45:49+00:00,2023-06-01 14:23:51+00:00,2027-07-05 20:45:49+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
popoff-dev.ru,2012-01-23 14:42:29+00:00,,2026-01-23 15:42:29+00:00,DOMENUS-RU,,
weiss-motors.de,,2018-09-10 17:42:59+02:00,,,,
syva.co,2022-01-06 14:36:53+00:00,2024-12-27 18:12:57+00:00,2026-01-06 14:36:53+00:00,Key-Systems GmbH,abuse@key-systems.net,https://key-systems.net
fpscny.org,2012-10-31 20:00:52+00:00,2024-09-06 06:28:16+00:00,2025-10-31 20:00:52+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
coventry.ac.uk,1996-08-01 00:00:00+00:00,,,No registrar listed.  This domain is directly registered with Nominet.,,
jsco.net,1999-07-05 10:12:30+00:00,2019-10-07 02:30:08+00:00,2026-07-05 10:12:30+00:00,Porkbun LLC,abuse@porkbun.com,https://porkbun.com
grindustudija.lt,2020-02-21 00:00:00+00:00,,2028-02-22 00:00:00+00:00,,,
backushospital.org,1999-09-02 02:28:06+00:00,2025-01-27 13:44:59+00:00,2026-09-02 02:28:06+00:00,easyDNS Technologies Inc.,abuse@easydns.com,https://easydns.com
lcmchealth.org,2013-09-29 20:47:00+00:00,2025-02-11 15:18:23+00:00,2025-09-29 20:47:00+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
proxadvies.nl,2016-06-07 00:00:00+00:00,2021-12-23 00:00:00+00:00,,ZXCS,,
isb.edu,1998-09-09 00:00:00+00:00,,2027-07-31 00:00:00+00:00,,,
hempsteadcitytx.gov,2022-08-05 16:48:08+00:00,2024-07-27 15:21:15+00:00,2025-07-22 15:21:15+00:00,get.gov,ctompkins@hempsteadcitytx.gov,https://hempsteadcitytx.gov
delsir.com.ar,,,,,,
escpeurope.eu,,,,GANDI,,
merceadvocat.es,,,,,,
hotels.ng,2013-04-16 07:06:25+00:00,2025-03-03 07:45:26+00:00,2027-04-16 07:06:25+00:00,RADIX DOMAINS d/b/a RADIX.NG,registrar@radix.ng,https://radix.ng
zsslavonice.cz,2004-12-23 13:35:00+00:00,2024-12-11 09:49:07+00:00,2025-12-23 00:00:00+00:00,REG-INTERNET-CZ,,
openingsdansonline.nl,2023-11-15 00:00:00+00:00,2025-02-14 00:00:00+00:00,,team.blue nl B.V.,,
jhmc.org,1998-07-06 04:00:00+00:00,2024-07-10 04:53:04+00:00,2034-07-05 04:00:00+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
givegw.org,2007-10-30 17:41:34+00:00,2023-04-26 20:04:50+00:00,2025-10-30 17:41:34+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
davishometeam.net,2017-10-11 13:20:28+00:00,2022-10-12 14:05:37+00:00,2027-10-11 13:20:28+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
eaglevisionit.se,2015-12-31 00:00:00+00:00,2024-11-05 00:00:00+00:00,2025-12-31 00:00:00+00:00,ODERLAND,,
justsecurity.org,2013-05-26 09:32:27+00:00,2024-04-26 22:45:20+00:00,2025-05-26 09:32:27+00:00,"Amazon Registrar, Inc.",trustandsafety@support.aws.com,https://support.aws.com
pahc.ca,2005-05-30 16:47:39+00:00,2024-07-14 04:02:42+00:00,2025-05-30 04:00:00+00:00,Rebel.ca Corp.,abuse@rebel.com,https://rebel.com
asrg.moe.gov.sa,,,,,,
ngked.co.jp,,,,,,
mail.ee,,,2025-12-11 00:00:00+00:00,Zone Media OÜ,,
yahoo.com.com,1995-04-13 04:00:00+00:00,2024-06-28 16:08:46+00:00,2025-04-14 04:00:00+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
my.jcu.edu.au,,2024-09-21 02:36:54+00:00,,Education Services Australia Limited,,
alpsgroup.ch,,,,,,
karf.or.kr,2003-09-26 00:00:00+00:00,2022-06-10 00:00:00+00:00,2025-09-26 00:00:00+00:00,"Inames Co., Ltd.(http://www.inames.co.kr)",,
stevenremus.pro,2022-06-05 00:57:07+00:00,2024-09-06 11:57:13+00:00,2025-06-05 00:57:07+00:00,"GoDaddy.com, LLC",cctldassistance@godaddy.com,https://godaddy.com
ct.gov,2001-07-25 19:30:34+00:00,2024-01-08 02:57:04+00:00,2025-09-30 04:00:00+00:00,get.gov,,
cortho.org,2015-06-03 19:48:48+00:00,2024-07-09 19:10:48+00:00,2028-06-03 19:48:48+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
digilab.co.uk,2008-06-22 00:00:00+00:00,2023-10-24 00:00:00+00:00,2025-06-22 00:00:00+00:00,Fasthosts Internet Ltd [Tag = LIVEDOMAINS],,
monarchbs.net,2023-01-26 20:31:49+00:00,2025-02-10 21:26:11+00:00,2026-01-26 20:31:49+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
henderson.us,2002-04-24 14:10:01+00:00,2024-07-01 17:41:01.501289+00:00,2025-04-23 23:59:59+00:00,Squarespace Domains II LLC,abuse-complaints@squarespace.com,https://squarespace.com
wmail.cam,2024-10-22 03:17:39+00:00,2024-11-13 12:07:34+00:00,2025-10-22 23:59:59+00:00,"Porkbun, LLC",abuse@porkbun.com,https://porkbun.com
iefaz.edu.co,2015-05-19 21:40:11+00:00,2024-04-29 13:33:35+00:00,2025-05-18 23:59:59+00:00,.CO Internet S.A.S.,soporte@cointernet.com.co,https://cointernet.com.co
fcl.crs,2015-08-27 16:09:13+00:00,2024-08-28 05:07:53+00:00,2025-08-27 16:09:13+00:00,"CSC Corporate Domains, Inc.",domainabuse@cscglobal.com,https://cscglobal.com
aalborg.dk,1997-01-31 00:00:00+00:00,,2026-03-31 00:00:00+00:00,,,
alafaqtravel.net,2018-10-07 12:30:48+00:00,2024-10-06 13:54:08+00:00,2025-10-07 12:30:48+00:00,"ENOM, INC.",domainabuse@tucows.com,https://tucows.com
antioch.edu,1991-09-05 00:00:00+00:00,,2025-07-31 00:00:00+00:00,,,
allo.ua,,,,,,
bensonhospital.org,2000-02-24 00:30:59+00:00,2024-11-21 18:50:05+00:00,2029-02-24 00:30:59+00:00,"TUCOWS, INC.",domainabuse@tucows.com,https://tucows.com
simple.ru,2000-03-17 15:45:25+00:00,,2025-03-31 21:00:00+00:00,RU-CENTER-RU,,
adc.fayat.com,1998-07-03 04:00:00+00:00,2024-03-06 05:16:24+00:00,2025-07-02 04:00:00+00:00,"CSC Corporate Domains, Inc.",domainabuse@cscglobal.com,https://cscglobal.com
weeksmedical.org,2006-11-14 21:34:42+00:00,2024-11-19 13:53:27+00:00,2025-11-14 21:34:42+00:00,"Name106, Inc.",abuse@name.com,https://name.com
comas-srl.it,1998-04-09 00:00:00+00:00,2025-01-27 00:57:24+00:00,2026-01-11 00:00:00+00:00,Genesys Informatica S.r.l.,,
centercare.net,1999-03-17 05:00:00+00:00,2024-08-06 15:05:41+00:00,2026-03-17 04:00:00+00:00,"Cloudflare, Inc.",registrar-abuse@cloudflare.com,https://cloudflare.com
knoll-mb.de,,2021-01-18 16:21:38+01:00,,,,
one.net,1994-11-14 05:00:00+00:00,2024-08-02 02:17:33+00:00,2025-11-13 05:00:00+00:00,"MarkMonitor, Inc.",abusecomplaints@markmonitor.com,https://markmonitor.com
comcsat.net,,,,,,
postgarza.net,2002-09-30 22:17:19+00:00,2024-10-01 16:32:04+00:00,2025-09-30 22:17:19+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
convergeheartland.org,2008-01-23 22:53:05+00:00,2024-08-11 20:58:30+00:00,2026-01-23 22:53:05+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
wlu.ca,2000-09-29 18:18:56+00:00,2024-08-02 04:05:17+00:00,2025-06-18 04:00:00+00:00,Internic.ca Inc.,abuse@rebel.com,https://rebel.com
abstax.biz,2014-04-24 19:50:48+00:00,2025-02-07 16:21:08+00:00,,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
bedfordtx.gov,2009-09-03 14:09:38+00:00,2024-01-08 02:49:49+00:00,2025-09-03 14:09:38+00:00,get.gov,levi.miller@bedfordtx.gov,https://bedfordtx.gov
livengrin.org,1999-12-03 20:11:43+00:00,2023-10-09 06:51:29+00:00,2028-12-03 20:11:43+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
harloshoes.com.au,,2023-01-28 21:37:01+00:00,,Web Address Registration Pty Ltd,,
ipsa.be,2001-12-26 00:00:00+00:00,,,,,
danskeark.dk,2004-06-29 00:00:00+00:00,,2025-06-30 00:00:00+00:00,DANDOMAIN A/S,,
icab.es,,,,,,
discente.ufg.br,2000-08-18 00:00:00+00:00,2021-10-07 00:00:00+00:00,,,,
nagata.co.in,2008-04-24 13:06:43+00:00,2024-02-04 05:27:20+00:00,2029-04-24 13:06:43+00:00,"GoDaddy.com, LLC",,
jisp.net,2002-04-04 07:37:21+00:00,2024-08-24 12:01:36+00:00,2025-08-24 03:59:59+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
segula.fr,2000-06-05 22:00:00+00:00,2025-01-31 23:11:12.206248+00:00,2025-12-05 14:31:39+00:00,ORANGE,cloud.store@orange-business.com,https://orange-business.com
tva.gov,1997-10-02 01:29:30+00:00,2024-01-08 03:29:43+00:00,2025-09-30 04:00:00+00:00,get.gov,vdp@tva.gov,https://tva.gov
odontologia.uba.ar,,,,,,
erlanger.org,1995-01-14 05:00:00+00:00,2020-11-14 07:47:44+00:00,2026-01-13 05:00:00+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
sd76.ab.ca,2000-10-04 00:22:09+00:00,2022-10-01 03:20:55+00:00,2027-10-11 04:00:00+00:00,Tucows.com Co.,compliance@tucows.com,https://tucows.com
sgs.cat,2021-01-26 07:55:45.224000+00:00,2024-12-13 09:37:19.965000+00:00,2026-01-26 07:55:45.224000+00:00,Entorno Digital,abuse@entorno.es,https://entorno.es
jongbewind.nl,2015-10-04 00:00:00+00:00,2021-11-07 00:00:00+00:00,,team.blue nl B.V.,,
toolboxcollective.co,2023-11-08 05:22:50+00:00,2024-10-29 08:15:57+00:00,2025-11-08 05:22:50+00:00,Key-Systems GmbH,abuse@key-systems.net,https://key-systems.net
abv.net.br,2023-10-23 00:00:00+00:00,2025-02-12 00:00:00+00:00,2025-09-28 00:00:00+00:00,,,
scnm.edu,1997-02-25 00:00:00+00:00,,2025-07-31 00:00:00+00:00,,,
amc.edu,1991-12-30 00:00:00+00:00,,2027-07-31 00:00:00+00:00,,,
yomail.edu.pl,2024-11-29 06:41:29+00:00,2024-11-29 06:41:29+00:00,2025-11-29 06:41:29+00:00,Hosting Concepts B.V.,,
dalynails.co.uk,2012-10-21 00:00:00+00:00,2024-10-18 00:00:00+00:00,2025-10-21 00:00:00+00:00,"GoDaddy.com, LLC. [Tag = GODADDY]",,
enoteca.net.cn,2008-06-23 14:51:16+00:00,,2027-06-23 14:51:16+00:00,阿里云计算有限公司（万网）,shawn_tian@enoteca.net.cn,https://enoteca.net.cn
tgh.org,1995-09-20 04:00:00+00:00,2022-09-25 04:02:38+00:00,2032-09-19 04:00:00+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
knappmed.org,1998-02-19 05:00:00+00:00,2024-06-30 00:49:22+00:00,2026-02-18 05:00:00+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
davishealthsystem.org,1999-04-02 05:00:00+00:00,2025-02-06 07:02:13+00:00,2027-04-02 05:00:00+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
drmemoagi.co.za,2023-03-23 19:01:54+00:00,2025-02-10 10:27:37+00:00,2026-03-23 19:01:54+00:00,Afrihost,abuse@afrihost.com,https://afrihost.com
moia.gov.il,,,,Israel Government,hostmaster@tehila.gov.il,https://tehila.gov.il
cookcountyhealth.org,2016-12-12 22:56:06+00:00,2023-03-14 13:57:30+00:00,2027-12-12 22:56:06+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
saltwatermarine.net,2010-08-21 18:04:00+00:00,2024-07-23 06:20:01+00:00,2025-08-21 17:04:27+00:00,"ENOM, INC.",domainabuse@tucows.com,https://tucows.com
mnsu.edu,2000-02-09 00:00:00+00:00,,2027-07-31 00:00:00+00:00,,,
manorhomes.biz,2002-05-02 19:28:33+00:00,2024-06-19 05:48:56+00:00,,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
ice.dhs.gov,2002-07-01 04:00:00+00:00,2024-03-14 02:35:05+00:00,2025-09-30 04:00:00+00:00,get.gov,postmaster@dhs.gov,https://dhs.gov
elahome.org,2024-08-08 03:03:08+00:00,2024-11-12 20:59:16+00:00,2026-08-08 03:03:08+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
glyndwr.ac.uk,1996-08-01 00:00:00+00:00,,,No registrar listed.  This domain is directly registered with Nominet.,,
xxxxxxx.es,,,,,,
mpscllc.org,2001-02-28 19:00:20+00:00,2024-08-19 03:38:43+00:00,2028-02-28 19:00:20+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
bauzentrum-loeffler.de,,2018-08-14 09:39:26+02:00,,,,
bellnet.ca,2000-12-15 16:54:23+00:00,2022-11-03 19:42:00+00:00,2025-12-15 05:00:00+00:00,MarkMonitor International Canada Ltd.,abusecomplaints@markmonitor.com,https://markmonitor.com
cgsd.org,1999-08-30 21:44:19+00:00,2023-09-10 15:44:22+00:00,2029-08-30 21:44:16+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
beta.team,2015-08-21 15:10:36+00:00,2024-08-05 19:09:39+00:00,2029-08-21 15:10:36+00:00,"GoDaddy.com, LLC",cctldassistance@godaddy.com,https://godaddy.com
schoolofsaintanthony.edu.ph,,,,,,
forbes.co.in,2004-01-28 20:02:08+00:00,2024-01-21 04:02:45+00:00,2027-01-28 20:02:08+00:00,Endurance Digital Domain Technology Private Limited,abuse@publicdomainregistry.com,https://publicdomainregistry.com
alphasemi.cn,2019-09-05 13:48:00+00:00,,2032-09-05 13:48:00+00:00,阿里云计算有限公司（万网）,bin.wang@leadchina.cn,https://leadchina.cn
egilevensen.no,2010-08-26 00:00:00+00:00,2024-08-26 00:00:00+00:00,,,,
fiu.edu,1989-11-20 00:00:00+00:00,,2027-07-31 00:00:00+00:00,,,
goettingen.de,,2025-02-20 15:22:03+01:00,,,,
centura.org,1996-02-24 05:00:00+00:00,2025-03-11 16:16:45+00:00,2027-02-25 05:00:00+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
cscisd.net,2000-07-24 13:47:53+00:00,2023-12-04 22:03:21+00:00,2029-07-24 13:47:53+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
manurewa.school.nz,,,,,,
enaire.es,,,,,,
zlatorogoprema.si,2000-03-16 00:00:00+00:00,,2025-06-06 00:00:00+00:00,Gostovanje in domene NEOSERV.si,,
blocserrament.it,2010-10-04 16:00:01+00:00,2024-10-20 00:54:05+00:00,2025-10-04 00:00:00+00:00,Aruba Business s.r.l.,,
ihs.hhs.gov,1997-10-02 01:29:24+00:00,2024-01-08 03:05:36+00:00,2025-09-22 19:03:23+00:00,get.gov,responsibledisclosure@hhs.gov,https://hhs.gov
mlnv.fr,2013-12-04 11:36:44+00:00,2025-01-13 19:01:19.684073+00:00,2028-12-04 11:36:44+00:00,OVH,support@ovh.net,https://ovh.net
ryt.io,2017-01-06 14:24:56+00:00,2024-12-14 17:24:38+00:00,2026-01-06 14:24:56+00:00,"GoDaddy.com, LLC",,
upwego.es,,,,,,
cabinetdufourcq.fr,2019-04-29 15:55:42+00:00,2024-04-07 08:53:36.417419+00:00,2025-04-29 15:55:42+00:00,GANDI,support@support.gandi.net,https://support.gandi.net
databaar.ch,,,,,,
amela.vn,,,,,,
consurgotech.net,2012-01-05 17:35:33+00:00,2022-09-10 19:51:22+00:00,2027-01-05 17:35:33+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
avid.games,2018-11-12 09:50:42+00:00,2024-12-27 09:50:51+00:00,2026-11-12 09:50:42+00:00,"GoDaddy.com, LLC",cctldassistance@godaddy.com,https://godaddy.com
whd.energysecurity.gov.uk,1996-08-01 00:00:00+00:00,,,No registrar listed.  This domain is directly registered with Nominet.,,
axross.co,2020-09-22 14:22:43+00:00,2024-09-28 10:55:15+00:00,2025-09-22 14:22:43+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
kirui.co.ke,2014-12-18 13:56:45+00:00,2024-12-05 08:44:47+00:00,2025-12-18 13:56:45+00:00,Webhost Kenya Ltd,registry@webhostkenya.co.ke,https://webhostkenya.co.ke
hwdsb.on.ca,2000-11-26 04:26:04+00:00,2025-01-16 16:03:19+00:00,2030-01-12 05:00:00+00:00,Webnames.ca Inc.,abuse@webnames.ca,https://webnames.ca
eng.uir.ac.id,2009-11-02 13:27:03+00:00,2024-06-20 12:57:45+00:00,2025-11-05 23:59:59+00:00,PT Digital Registra Indonesia,,
senecacollege.ca,2000-11-08 22:44:46+00:00,2024-09-03 11:40:24+00:00,2025-12-01 05:00:00+00:00,easyDNS Technologies Inc.,abuse@easydns.com,https://easydns.com
csr.com.au,,2023-12-11 05:39:44+00:00,,Domain Directors Pty Ltd trading as Instra,,
kala.pe,,,,NIC.PE,,
lang-kfz-service.de,,2016-06-04 13:18:33+02:00,,,,
kcnsc.doe.gov,1997-10-02 01:29:22+00:00,2024-01-08 02:58:23+00:00,2025-09-30 04:00:00+00:00,get.gov,CIRC@JC3.DOE.GOV,https://JC3.DOE.GOV
netcabo.pt,,,,,,
lasallesanlucar.es,,,,,,
u.washington.edu,1986-09-04 00:00:00+00:00,,2027-07-31 00:00:00+00:00,,,
burnhamwood.org,2004-05-18 21:04:39+00:00,2022-04-04 13:21:08+00:00,2025-05-18 21:04:39+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
egusd.net,2003-04-14 16:59:01+00:00,2023-09-20 19:41:46+00:00,2025-04-14 16:59:01+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
neooselonneo.be,2000-04-10 00:00:00+00:00,,,,,
rpemery.com.au,,2024-09-01 23:19:30+00:00,,Web Address Registration Pty Ltd,,
challenge-it.us,2015-04-17 00:01:23+00:00,2023-04-22 04:44:58+00:00,2025-04-16 23:59:59+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
archcare.org,2007-08-17 17:09:18+00:00,2022-12-05 20:40:40+00:00,2027-08-17 17:09:18+00:00,"TUCOWS, INC.",domainabuse@tucows.com,https://tucows.com
darden.virginia.edu,1986-03-19 00:00:00+00:00,,2025-07-31 00:00:00+00:00,,,
asaj.pl,2006-03-08 05:13:00+00:00,2025-02-24 17:33:04+00:00,2026-03-08 05:13:00+00:00,home.pl S.A.,,
naoko-store.pl,2016-06-02 12:32:08+00:00,2022-04-12 09:32:07+00:00,2029-06-02 12:32:08+00:00,OVH SAS,,
mitsusonora.com.mx,2021-06-29 00:00:00+00:00,2024-06-28 00:00:00+00:00,2025-06-29 00:00:00+00:00,"AKKY ONLINE SOLUTIONS, S.A. DE C.V.",,
srwsheds.com.au,,2025-01-04 05:55:00+00:00,,Synergy Wholesale Accreditations Pty Ltd,,
lifelongmedical.org,1997-08-06 04:00:00+00:00,2022-08-31 00:11:39+00:00,2030-08-05 04:00:00+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
wellfully.org,2013-03-14 01:41:47+00:00,2024-07-23 23:27:38+00:00,2029-03-14 01:41:47+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
ems-isd.net,2005-11-29 14:32:55+00:00,2021-09-08 14:12:37+00:00,2026-11-29 14:32:55+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
nrc.co.za,1998-04-19 22:00:00+00:00,2025-02-18 23:41:11+00:00,2025-04-19 22:00:00+00:00,Lexsynergy Limited,abuse@lexsynergy.com,https://lexsynergy.com
infinitiphotography.ca,2016-02-16 20:45:48+00:00,2022-05-16 23:21:36+00:00,2026-02-16 20:45:48+00:00,"Go Daddy Domains Canada, Inc",abuse@godaddy.com,https://godaddy.com
forestsinternational.org,2009-06-10 20:11:01+00:00,2024-08-18 16:49:51+00:00,2025-06-10 20:11:01+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
fielder.org,1996-09-24 04:00:00+00:00,2024-06-08 07:00:49+00:00,2025-09-23 04:00:00+00:00,"Cloudflare, Inc.",registrar-abuse@cloudflare.com,https://cloudflare.com
browardhealth.org,2002-04-29 14:41:22+00:00,2025-01-13 14:53:20+00:00,2026-04-29 14:41:22+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
do-not-respond.me,2024-11-05 07:00:05+00:00,2024-11-10 07:00:37+00:00,2025-11-05 07:00:05+00:00,"NameCheap, Inc.",,
as-automation.de,,2020-09-21 10:26:05+02:00,,,,
norbert-gymnasium.de,,2024-12-09 19:18:22+01:00,,,,
ebra.fr,2006-02-23 13:46:49+00:00,2024-12-31 23:06:13.280710+00:00,2025-11-18 08:12:03+00:00,EURO INFORMATION,nsmaster@e-i.com,https://e-i.com
sunon.com.tw,1985-10-11 00:00:00+00:00,,2030-05-31 00:00:00+00:00,TWNIC,,
climbai.co,2024-08-27 19:39:14.149000+00:00,2024-09-22 23:42:54.399000+00:00,2025-08-27 19:39:14.149000+00:00,IONOS SE,abuse@ionos.com,https://ionos.com
webstep.in,2014-03-10 16:00:11+00:00,2024-06-05 12:57:22+00:00,2027-03-10 16:00:11+00:00,Key-Systems GmbH,,
azet.sk,2003-05-15 00:00:00+00:00,2024-06-24 00:00:00+00:00,2025-05-15 00:00:00+00:00,Ringier Slovakia Media s.r.o.,peter.hromada@ringier.sk,https://ringier.sk
ayeimplementaciones.pe,,,,1API GmbH,,
scs3.tiktok.com,1996-07-21 04:00:00+00:00,2025-01-18 07:48:29+00:00,2025-07-20 04:00:00+00:00,Gandi SAS,abuse@support.gandi.net,https://support.gandi.net
kaufmantx.org,2000-06-05 20:08:00+00:00,2024-05-07 22:15:32+00:00,2025-06-05 20:08:00+00:00,"Amazon Registrar, Inc.",trustandsafety@support.aws.com,https://support.aws.com
ucarolina.edu.mx,2020-11-05 00:00:00+00:00,2024-11-06 00:00:00+00:00,2025-11-05 00:00:00+00:00,"AKKY ONLINE SOLUTIONS, S.A. DE C.V.",,
varelasaccountants.com.au,,2025-02-20 22:41:31+00:00,,Web Address Registration Pty Ltd,,
fusd.net,1999-11-04 19:58:49+00:00,2023-01-06 20:58:32+00:00,2032-11-04 19:58:49+00:00,"Register.com, Inc.",domain.operations@web.com,https://web.com
bright.net,1994-11-25 05:00:00+00:00,2024-10-26 03:50:57+00:00,2025-11-24 05:00:00+00:00,"TUCOWS, INC.",domainabuse@tucows.com,https://tucows.com
neumatik.com.mx,2004-03-03 00:00:00+00:00,2025-02-12 00:00:00+00:00,2027-03-02 00:00:00+00:00,PDR Ltd. d/b/a PublicDomainRegistry.com,,
baschools.org,2005-05-19 17:27:32+00:00,2024-05-24 17:30:42+00:00,2034-05-19 17:27:32+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
spkarlino.pl,2015-02-27 19:23:53+00:00,2025-01-31 17:40:02+00:00,2026-02-27 19:23:53+00:00,home.pl S.A.,,
torres.es,,,,,,
deepplanet.ai,2018-01-03 11:02:59+00:00,,,"Ascio Technologies, Inc. Danmark - Filial af Ascio technologies, Inc. USA",abuse@ascio.com,https://ascio.com
beep.digital,2015-03-07 15:06:31+00:00,2024-06-18 02:07:45+00:00,2026-03-07 15:06:31+00:00,Mesh Digital Limited,abuse@domainbox.com,https://domainbox.com
clint.net,1997-05-06 04:00:00+00:00,2020-07-02 15:32:43+00:00,2025-05-07 04:00:00+00:00,"Register.com, Inc.",domain.operations@web.com,https://web.com
totalofficesolution.biz,2008-01-07 15:27:27+00:00,2024-12-12 08:24:30+00:00,,"Register.com, Inc.",abuse@web.com,https://web.com
glaston.net,2004-03-23 17:17:44+00:00,2025-02-19 10:48:53+00:00,2026-03-23 16:17:44+00:00,"MarkMonitor, Inc.",abusecomplaints@markmonitor.com,https://markmonitor.com
bjerkborn.se,2006-09-22 00:00:00+00:00,2024-09-20 00:00:00+00:00,2025-09-22 00:00:00+00:00,One.com,,
cbs.dk,1998-03-23 00:00:00+00:00,,2026-03-31 00:00:00+00:00,,,
live.com.ar,,,,,,
dickinsontexas.gov,2005-04-21 19:00:17+00:00,2024-01-08 02:58:12+00:00,2025-04-21 19:00:17+00:00,get.gov,security@ci.dickinson.tx.us,https://ci.dickinson.tx.us
planet.nl,1997-02-13 00:00:00+00:00,2022-09-06 00:00:00+00:00,,KPN,,
arizonafuture.org,2003-01-23 21:40:06+00:00,2024-12-29 04:08:45+00:00,2026-01-23 21:40:06+00:00,"Cloudflare, Inc.",registrar-abuse@cloudflare.com,https://cloudflare.com
magiaebruxaria.com.br,2020-09-20 00:00:00+00:00,2024-04-02 00:00:00+00:00,2031-09-20 00:00:00+00:00,,,
angelkort.de,,2024-06-05 21:20:06+02:00,,,,
granacher-praezisionstechnik.de,,2016-05-31 02:14:15+02:00,,,,
stanfordchildrens.org,2013-04-04 21:41:18+00:00,2024-02-13 04:35:14+00:00,2026-04-04 21:41:18+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
huuhong.com.vn,,,,,,
hershey.k12.pa.us,,,,,,
gatewaycounseling.net,2004-10-28 23:40:54+00:00,2025-03-02 09:04:45+00:00,2027-10-28 23:40:54+00:00,Onlinenic Inc,abuse@onlinenic.com,https://onlinenic.com
unf.edu,1990-08-10 00:00:00+00:00,,2025-07-31 00:00:00+00:00,,,
cbigroup.net,2000-05-28 11:03:09+00:00,2020-05-28 14:40:59+00:00,2026-05-28 11:03:09+00:00,"Register.com, Inc.",domain.operations@web.com,https://web.com
indigomm.loans,2020-05-12 17:42:09+00:00,2024-08-19 14:40:34+00:00,2025-05-12 17:42:09+00:00,"GoDaddy.com, LLC",cctldassistance@godaddy.com,https://godaddy.com
